train/mandarin/A08,165.16,1.15,mandarin/train/A08/A08_00108
train/mandarin/A08,166.6,0.75,mandarin/train/A08/A08_00109
train/mandarin/A08,167.64,1.66,mandarin/train/A08/A08_00110
train/mandarin/A08,169.39,0.55,mandarin/train/A08/A08_00111
train/mandarin/A08,171.66,1.38,mandarin/train/A08/A08_00113
train/mandarin/A08,173.22,0.73,mandarin/train/A08/A08_00114
train/mandarin/A08,174.29,1.52,mandarin/train/A08/A08_00115
train/mandarin/A08,176.01,2.04,mandarin/train/A08/A08_00116
train/mandarin/A08,178.81,2.17,mandarin/train/A08/A08_00117
train/mandarin/A08,181.3,1.77,mandarin/train/A08/A08_00118
train/mandarin/A08,183.43,1.31,mandarin/train/A08/A08_00119
train/mandarin/A08,184.88,1.28,mandarin/train/A08/A08_00120
train/mandarin/A08,187.05,1.89,mandarin/train/A08/A08_00122
train/mandarin/A08,188.99,0.97,mandarin/train/A08/A08_00123
train/mandarin/A08,190.19,2.03,mandarin/train/A08/A08_00124
train/mandarin/A08,192.62,1.23,mandarin/train/A08/A08_00125
train/mandarin/A08,193.97,1.24,mandarin/train/A08/A08_00126
train/mandarin/A08,195.98,0.52,mandarin/train/A08/A08_00128
train/mandarin/A08,196.65,1.09,mandarin/train/A08/A08_00129
train/mandarin/A08,197.92,1.42,mandarin/train/A08/A08_00130
train/mandarin/A08,199.41,1.11,mandarin/train/A08/A08_00131
train/mandarin/A08,200.99,2.91,mandarin/train/A08/A08_00132
train/mandarin/A08,204.06,0.43,mandarin/train/A08/A08_00133
train/mandarin/A08,205.75,1.49,mandarin/train/A08/A08_00135
train/mandarin/A08,207.32,2.2,mandarin/train/A08/A08_00136
train/mandarin/A08,209.96,1.72,mandarin/train/A08/A08_00137
train/mandarin/A08,211.98,1.35,mandarin/train/A08/A08_00138
train/mandarin/A08,214.64,1.88,mandarin/train/A08/A08_00140
train/mandarin/A08,216.72,1.65,mandarin/train/A08/A08_00141
train/mandarin/A08,218.75,1.25,mandarin/train/A08/A08_00142
train/mandarin/A08,220.04,0.96,mandarin/train/A08/A08_00143
train/mandarin/A08,221.27,1.16,mandarin/train/A08/A08_00144
train/mandarin/A08,223.35,2.41,mandarin/train/A08/A08_00146
train/mandarin/A08,226.05,2.04,mandarin/train/A08/A08_00147
train/mandarin/A08,228.47,2.21,mandarin/train/A08/A08_00148
train/mandarin/A08,231.71,1.41,mandarin/train/A08/A08_00150
train/mandarin/A08,233.45,2.4,mandarin/train/A08/A08_00151
train/mandarin/A08,236.29,1.61,mandarin/train/A08/A08_00152
train/mandarin/A08,238.17,1.98,mandarin/train/A08/A08_00153
train/mandarin/A08,241.14,1.25,mandarin/train/A08/A08_00155
train/mandarin/A08,242.63,1.78,mandarin/train/A08/A08_00156
train/mandarin/A08,244.73,2.02,mandarin/train/A08/A08_00157
train/mandarin/A08,247.22,1.39,mandarin/train/A08/A08_00158
train/mandarin/A08,250.04,2.05,mandarin/train/A08/A08_00160
train/mandarin/A08,252.49,0.43,mandarin/train/A08/A08_00161
train/mandarin/A08,252.95,0.82,mandarin/train/A08/A08_00162
train/mandarin/A08,253.89,1.08,mandarin/train/A08/A08_00163
train/mandarin/A08,255.33,2.58,mandarin/train/A08/A08_00164
train/mandarin/A08,258.24,2.73,mandarin/train/A08/A08_00165
train/mandarin/A08,262.24,2.0,mandarin/train/A08/A08_00167
train/mandarin/A08,264.29,1.34,mandarin/train/A08/A08_00168
train/mandarin/A08,265.98,1.14,mandarin/train/A08/A08_00169
train/mandarin/A08,267.32,1.52,mandarin/train/A08/A08_00170
train/mandarin/A08,269.61,0.93,mandarin/train/A08/A08_00172
train/mandarin/A08,270.85,1.38,mandarin/train/A08/A08_00173
train/mandarin/A08,272.68,2.79,mandarin/train/A08/A08_00174
train/mandarin/A08,275.88,0.99,mandarin/train/A08/A08_00175
train/mandarin/A08,277.19,1.02,mandarin/train/A08/A08_00176
train/mandarin/A08,278.24,0.65,mandarin/train/A08/A08_00177
train/mandarin/A08,280.41,1.68,mandarin/train/A08/A08_00179
train/mandarin/A08,282.15,1.77,mandarin/train/A08/A08_00180
train/mandarin/A08,284.03,0.89,mandarin/train/A08/A08_00181
train/mandarin/A08,285.23,1.08,mandarin/train/A08/A08_00182
train/mandarin/A08,286.38,0.77,mandarin/train/A08/A08_00183
train/mandarin/A08,288.02,1.08,mandarin/train/A08/A08_00185
train/mandarin/A08,289.33,0.97,mandarin/train/A08/A08_00186
train/mandarin/A08,290.48,0.76,mandarin/train/A08/A08_00187
train/mandarin/A08,291.95,1.17,mandarin/train/A08/A08_00188
train/mandarin/A08,293.29,1.12,mandarin/train/A08/A08_00189
train/mandarin/A08,294.54,1.26,mandarin/train/A08/A08_00190
train/mandarin/A08,296.34,1.96,mandarin/train/A08/A08_00192
train/mandarin/A08,298.36,1.98,mandarin/train/A08/A08_00193
train/mandarin/A08,300.72,1.64,mandarin/train/A08/A08_00194
train/mandarin/A08,303.06,1.62,mandarin/train/A08/A08_00196
train/mandarin/A08,304.89,0.77,mandarin/train/A08/A08_00197
train/mandarin/A08,305.79,0.64,mandarin/train/A08/A08_00198
train/mandarin/A08,306.83,1.89,mandarin/train/A08/A08_00199
train/mandarin/A08,309.05,1.58,mandarin/train/A08/A08_00200
train/mandarin/A08,311.6,1.95,mandarin/train/A08/A08_00202
train/mandarin/A08,313.87,1.8,mandarin/train/A08/A08_00203
train/mandarin/A08,316.02,1.95,mandarin/train/A08/A08_00204
train/mandarin/A08,318.31,1.39,mandarin/train/A08/A08_00205
train/mandarin/A08,321.05,0.79,mandarin/train/A08/A08_00207
train/mandarin/A08,322.11,0.65,mandarin/train/A08/A08_00208
train/mandarin/A08,323.01,1.13,mandarin/train/A08/A08_00209
train/mandarin/A08,324.28,1.0,mandarin/train/A08/A08_00210
train/mandarin/A08,325.6,0.96,mandarin/train/A08/A08_00211
train/mandarin/A08,326.74,0.97,mandarin/train/A08/A08_00212
train/mandarin/A08,328.54,2.14,mandarin/train/A08/A08_00214
train/mandarin/A08,330.93,2.03,mandarin/train/A08/A08_00215
train/mandarin/A08,333.24,2.32,mandarin/train/A08/A08_00216
train/mandarin/A08,336.63,2.68,mandarin/train/A08/A08_00218
train/mandarin/A08,339.67,2.27,mandarin/train/A08/A08_00219
train/mandarin/A08,342.19,0.94,mandarin/train/A08/A08_00220
train/mandarin/A08,343.17,1.05,mandarin/train/A08/A08_00221
train/mandarin/A08,345.25,3.07,mandarin/train/A08/A08_00223
train/mandarin/A08,348.57,1.79,mandarin/train/A08/A08_00224
train/mandarin/A08,350.52,0.51,mandarin/train/A08/A08_00225
train/mandarin/A08,351.18,1.18,mandarin/train/A08/A08_00226
train/mandarin/A08,353.22,2.47,mandarin/train/A08/A08_00228
train/mandarin/A08,356.01,2.22,mandarin/train/A08/A08_00229
train/mandarin/A08,358.66,1.61,mandarin/train/A08/A08_00230
train/mandarin/A08,360.83,2.97,mandarin/train/A08/A08_00232
train/mandarin/A08,363.97,1.19,mandarin/train/A08/A08_00233
train/mandarin/A08,365.2,1.15,mandarin/train/A08/A08_00234
train/mandarin/A08,367.64,0.66,mandarin/train/A08/A08_00236
train/mandarin/A08,368.56,1.83,mandarin/train/A08/A08_00237
train/mandarin/A08,370.92,1.66,mandarin/train/A08/A08_00238
train/mandarin/A08,373.75,1.02,mandarin/train/A08/A08_00240
train/mandarin/A08,374.9,1.25,mandarin/train/A08/A08_00241
train/mandarin/A08,376.46,1.25,mandarin/train/A08/A08_00242
train/mandarin/A08,377.83,0.84,mandarin/train/A08/A08_00243
train/mandarin/A08,378.95,2.15,mandarin/train/A08/A08_00244
train/mandarin/A08,382.34,2.22,mandarin/train/A08/A08_00246
train/mandarin/A08,385.04,2.2,mandarin/train/A08/A08_00247
train/mandarin/A08,387.52,1.2,mandarin/train/A08/A08_00248
train/mandarin/A08,389.57,1.47,mandarin/train/A08/A08_00250
train/mandarin/A08,391.26,1.62,mandarin/train/A08/A08_00251
train/mandarin/A08,393.07,1.21,mandarin/train/A08/A08_00252
train/mandarin/A08,394.33,1.09,mandarin/train/A08/A08_00253
train/mandarin/A08,395.92,1.56,mandarin/train/A08/A08_00254
train/mandarin/A08,397.99,0.71,mandarin/train/A08/A08_00255
train/mandarin/A08,398.97,0.81,mandarin/train/A08/A08_00256
train/mandarin/A08,400.04,2.39,mandarin/train/A08/A08_00257
train/mandarin/A08,402.55,0.86,mandarin/train/A08/A08_00258
train/mandarin/A08,403.85,1.9,mandarin/train/A08/A08_00259
train/mandarin/A08,405.78,1.0,mandarin/train/A08/A08_00260
train/mandarin/A08,407.62,2.08,mandarin/train/A08/A08_00262
train/mandarin/A08,409.98,1.74,mandarin/train/A08/A08_00263
train/mandarin/A08,412.12,2.03,mandarin/train/A08/A08_00264
train/mandarin/A08,414.18,1.03,mandarin/train/A08/A08_00265
train/mandarin/A08,416.18,0.76,mandarin/train/A08/A08_00267
train/mandarin/A08,417.23,1.76,mandarin/train/A08/A08_00268
train/mandarin/A08,419.29,2.07,mandarin/train/A08/A08_00269
train/mandarin/A08,421.82,1.19,mandarin/train/A08/A08_00270
train/mandarin/A08,423.23,1.66,mandarin/train/A08/A08_00271
train/mandarin/A08,426.55,1.8,mandarin/train/A08/A08_00273
train/mandarin/A08,428.57,2.78,mandarin/train/A08/A08_00274
train/mandarin/A08,431.66,1.18,mandarin/train/A08/A08_00275
train/mandarin/A08,432.93,0.75,mandarin/train/A08/A08_00276
train/mandarin/A08,434.41,2.83,mandarin/train/A08/A08_00278
train/mandarin/A08,437.6,2.24,mandarin/train/A08/A08_00279
train/mandarin/A08,439.91,1.51,mandarin/train/A08/A08_00280
train/mandarin/A08,442.85,0.8,mandarin/train/A08/A08_00282
train/mandarin/A08,443.78,2.31,mandarin/train/A08/A08_00283
train/mandarin/A08,446.38,2.17,mandarin/train/A08/A08_00284
train/mandarin/A08,448.96,2.25,mandarin/train/A08/A08_00285
train/mandarin/A08,451.81,1.35,mandarin/train/A08/A08_00287
train/mandarin/A08,453.23,0.94,mandarin/train/A08/A08_00288
train/mandarin/A08,454.25,0.74,mandarin/train/A08/A08_00289
train/mandarin/A08,455.34,0.66,mandarin/train/A08/A08_00290
train/mandarin/A08,456.17,0.56,mandarin/train/A08/A08_00291
train/mandarin/A08,456.84,0.63,mandarin/train/A08/A08_00292
train/mandarin/A08,457.86,2.08,mandarin/train/A08/A08_00293
train/mandarin/A08,460.46,1.31,mandarin/train/A08/A08_00294
train/mandarin/A08,462.07,0.91,mandarin/train/A08/A08_00296
train/mandarin/A08,464.51,1.64,mandarin/train/A08/A08_00298
train/mandarin/A08,466.23,1.25,mandarin/train/A08/A08_00299
train/mandarin/A08,467.53,0.56,mandarin/train/A08/A08_00300
train/mandarin/A08,468.55,0.83,mandarin/train/A08/A08_00302
train/mandarin/A08,469.49,0.86,mandarin/train/A08/A08_00303
train/mandarin/A08,470.51,1.44,mandarin/train/A08/A08_00304
train/mandarin/A08,473.04,1.04,mandarin/train/A08/A08_00306
train/mandarin/A08,474.24,1.89,mandarin/train/A08/A08_00307
train/mandarin/A08,476.43,2.13,mandarin/train/A08/A08_00308
train/mandarin/A08,478.99,1.86,mandarin/train/A08/A08_00309
train/mandarin/A08,480.91,1.34,mandarin/train/A08/A08_00310
train/mandarin/A08,483.38,1.91,mandarin/train/A08/A08_00312
train/mandarin/A08,485.66,0.97,mandarin/train/A08/A08_00313
train/mandarin/A08,486.84,1.13,mandarin/train/A08/A08_00314
train/mandarin/A08,488.34,2.04,mandarin/train/A08/A08_00315
train/mandarin/A08,490.59,0.79,mandarin/train/A08/A08_00316
train/mandarin/A08,491.72,0.89,mandarin/train/A08/A08_00317
train/mandarin/A08,493.75,0.72,mandarin/train/A08/A08_00319
train/mandarin/A08,494.67,2.03,mandarin/train/A08/A08_00320
train/mandarin/A08,497.01,0.89,mandarin/train/A08/A08_00321
train/mandarin/A08,498.05,1.38,mandarin/train/A08/A08_00322
train/mandarin/A08,499.73,1.45,mandarin/train/A08/A08_00323
train/mandarin/A08,502.18,1.55,mandarin/train/A08/A08_00325
train/mandarin/A08,503.76,1.06,mandarin/train/A08/A08_00326
train/mandarin/A08,504.93,1.46,mandarin/train/A08/A08_00327
train/mandarin/A08,506.65,0.99,mandarin/train/A08/A08_00328
train/mandarin/A08,508.06,0.8,mandarin/train/A08/A08_00329
train/mandarin/A08,509.06,0.99,mandarin/train/A08/A08_00330
train/mandarin/A08,510.3,1.58,mandarin/train/A08/A08_00331
train/mandarin/A08,513.07,0.87,mandarin/train/A08/A08_00333
train/mandarin/A08,514.02,1.27,mandarin/train/A08/A08_00334
train/mandarin/A08,515.61,1.28,mandarin/train/A08/A08_00335
train/mandarin/A08,516.92,0.37,mandarin/train/A08/A08_00336
train/mandarin/A08,517.46,0.78,mandarin/train/A08/A08_00337
train/mandarin/A08,518.51,0.67,mandarin/train/A08/A08_00338
train/mandarin/A08,519.39,0.51,mandarin/train/A08/A08_00339
train/mandarin/A08,519.97,0.82,mandarin/train/A08/A08_00340
train/mandarin/A08,522.34,2.1,mandarin/train/A08/A08_00343
train/mandarin/A08,524.62,1.35,mandarin/train/A08/A08_00344
train/mandarin/A08,526.3,0.54,mandarin/train/A08/A08_00345
train/mandarin/A08,527.19,1.39,mandarin/train/A08/A08_00346
train/mandarin/A08,528.97,0.91,mandarin/train/A08/A08_00347
train/mandarin/A08,529.97,1.36,mandarin/train/A08/A08_00348
train/mandarin/A08,532.37,1.53,mandarin/train/A08/A08_00350
train/mandarin/A08,534.33,2.32,mandarin/train/A08/A08_00351
train/mandarin/A08,537.07,2.53,mandarin/train/A08/A08_00352
train/mandarin/A08,540.87,1.52,mandarin/train/A08/A08_00354
train/mandarin/A08,542.75,1.02,mandarin/train/A08/A08_00355
train/mandarin/A08,543.88,2.36,mandarin/train/A08/A08_00356
train/mandarin/A08,546.7,0.92,mandarin/train/A08/A08_00357
train/mandarin/A08,547.73,0.88,mandarin/train/A08/A08_00358
train/mandarin/A08,550.31,1.29,mandarin/train/A08/A08_00360
train/mandarin/A08,551.71,0.98,mandarin/train/A08/A08_00361
train/mandarin/A08,553.16,1.57,mandarin/train/A08/A08_00362
train/mandarin/A08,554.78,0.83,mandarin/train/A08/A08_00363
train/mandarin/A08,555.66,1.97,mandarin/train/A08/A08_00364
train/mandarin/A08,558.87,1.01,mandarin/train/A08/A08_00366
train/mandarin/A08,560.19,2.23,mandarin/train/A08/A08_00367
train/mandarin/A08,562.83,0.79,mandarin/train/A08/A08_00368
train/mandarin/A08,563.73,0.99,mandarin/train/A08/A08_00369
train/mandarin/A08,564.87,0.82,mandarin/train/A08/A08_00370
train/mandarin/A08,565.97,1.17,mandarin/train/A08/A08_00371
train/mandarin/A08,568.38,1.88,mandarin/train/A08/A08_00373
train/mandarin/A08,570.57,1.64,mandarin/train/A08/A08_00374
train/mandarin/A08,572.6,2.01,mandarin/train/A08/A08_00375
train/mandarin/A08,575.6,1.18,mandarin/train/A08/A08_00377
train/mandarin/A08,576.83,0.98,mandarin/train/A08/A08_00378
train/mandarin/A08,578.17,1.43,mandarin/train/A08/A08_00379
train/mandarin/A08,579.84,1.68,mandarin/train/A08/A08_00380
train/mandarin/A08,581.55,0.82,mandarin/train/A08/A08_00381
train/mandarin/A08,582.4,1.26,mandarin/train/A08/A08_00382
train/mandarin/A08,585.08,0.87,mandarin/train/A08/A08_00384
train/mandarin/A08,586.0,1.58,mandarin/train/A08/A08_00385
train/mandarin/A08,587.68,0.86,mandarin/train/A08/A08_00386
train/mandarin/A08,588.58,0.82,mandarin/train/A08/A08_00387
train/mandarin/A08,589.68,1.44,mandarin/train/A08/A08_00388
train/mandarin/A08,591.81,2.43,mandarin/train/A08/A08_00390
train/mandarin/A08,594.43,1.7,mandarin/train/A08/A08_00391
train/mandarin/A08,596.22,1.5,mandarin/train/A08/A08_00392
train/mandarin/A08,598.03,0.65,mandarin/train/A08/A08_00393
train/mandarin/A08,598.74,0.95,mandarin/train/A08/A08_00394
train/mandarin/A08,601.17,0.88,mandarin/train/A08/A08_00396
train/mandarin/A08,602.22,0.92,mandarin/train/A08/A08_00397
train/mandarin/A08,603.3,1.62,mandarin/train/A08/A08_00398
train/mandarin/A08,605.31,2.82,mandarin/train/A08/A08_00399
train/mandarin/A08,609.0,1.35,mandarin/train/A08/A08_00401
train/mandarin/A08,610.46,1.83,mandarin/train/A08/A08_00402
train/mandarin/A08,612.35,1.14,mandarin/train/A08/A08_00403
train/mandarin/A08,613.59,1.66,mandarin/train/A08/A08_00404
train/mandarin/A08,616.44,1.24,mandarin/train/A08/A08_00406
train/mandarin/A08,617.93,1.2,mandarin/train/A08/A08_00407
train/mandarin/A08,619.29,1.02,mandarin/train/A08/A08_00408
train/mandarin/A08,620.73,0.98,mandarin/train/A08/A08_00409
train/mandarin/A08,622.04,1.05,mandarin/train/A08/A08_00410
train/mandarin/A08,623.89,0.68,mandarin/train/A08/A08_00411
train/mandarin/A08,624.6,1.19,mandarin/train/A08/A08_00412
train/mandarin/A08,626.86,1.19,mandarin/train/A08/A08_00414
train/mandarin/A08,628.14,1.33,mandarin/train/A08/A08_00415
train/mandarin/A08,629.61,1.58,mandarin/train/A08/A08_00416
train/mandarin/A08,631.73,1.25,mandarin/train/A08/A08_00417
train/mandarin/A08,633.02,0.98,mandarin/train/A08/A08_00418
train/mandarin/A08,635.04,1.66,mandarin/train/A08/A08_00420
train/mandarin/A08,636.85,0.87,mandarin/train/A08/A08_00421
train/mandarin/A08,638.13,1.19,mandarin/train/A08/A08_00422
train/mandarin/A08,639.74,0.52,mandarin/train/A08/A08_00423
train/mandarin/A08,640.46,0.71,mandarin/train/A08/A08_00424
train/mandarin/A08,641.36,0.32,mandarin/train/A08/A08_00425
train/mandarin/A08,641.87,0.64,mandarin/train/A08/A08_00426
train/mandarin/A08,643.68,1.82,mandarin/train/A08/A08_00428
train/mandarin/A08,645.93,0.71,mandarin/train/A08/A08_00429
train/mandarin/A08,646.79,0.66,mandarin/train/A08/A08_00430
train/mandarin/A08,647.68,0.8,mandarin/train/A08/A08_00431
train/mandarin/A08,648.57,1.91,mandarin/train/A08/A08_00432
train/mandarin/A08,651.33,2.74,mandarin/train/A08/A08_00434
train/mandarin/A08,654.52,1.56,mandarin/train/A08/A08_00435
train/mandarin/A08,656.42,1.6,mandarin/train/A08/A08_00436
train/mandarin/A08,658.05,0.68,mandarin/train/A08/A08_00437
train/mandarin/A08,659.54,1.91,mandarin/train/A08/A08_00439
train/mandarin/A08,661.79,1.39,mandarin/train/A08/A08_00440
train/mandarin/A08,663.44,1.25,mandarin/train/A08/A08_00441
train/mandarin/A08,664.9,1.46,mandarin/train/A08/A08_00442
train/mandarin/A08,667.67,0.96,mandarin/train/A08/A08_00444
train/mandarin/A08,668.84,1.33,mandarin/train/A08/A08_00445
train/mandarin/A08,670.44,2.01,mandarin/train/A08/A08_00446
train/mandarin/A08,672.95,2.25,mandarin/train/A08/A08_00447
train/mandarin/A08,675.51,1.14,mandarin/train/A08/A08_00448
train/mandarin/A08,677.59,1.0,mandarin/train/A08/A08_00450
train/mandarin/A08,678.67,1.77,mandarin/train/A08/A08_00451
train/mandarin/A08,680.69,2.28,mandarin/train/A08/A08_00452
train/mandarin/A08,683.55,1.77,mandarin/train/A08/A08_00453
train/mandarin/A08,685.43,0.86,mandarin/train/A08/A08_00454
train/mandarin/A08,686.67,1.87,mandarin/train/A08/A08_00455
train/mandarin/A08,689.84,0.69,mandarin/train/A08/A08_00457
train/mandarin/A08,690.57,2.29,mandarin/train/A08/A08_00458
train/mandarin/A08,693.31,1.63,mandarin/train/A08/A08_00459
train/mandarin/A08,695.34,2.44,mandarin/train/A08/A08_00460
train/mandarin/A08,699.0,2.12,mandarin/train/A08/A08_00462
train/mandarin/A08,701.35,0.43,mandarin/train/A08/A08_00463
train/mandarin/A08,701.88,0.82,mandarin/train/A08/A08_00464
train/mandarin/A08,702.99,1.96,mandarin/train/A08/A08_00465
train/mandarin/A08,705.18,0.76,mandarin/train/A08/A08_00466
train/mandarin/A08,706.03,1.18,mandarin/train/A08/A08_00467
train/mandarin/A08,708.23,2.24,mandarin/train/A08/A08_00469
train/mandarin/A08,710.57,1.09,mandarin/train/A08/A08_00470
train/mandarin/A08,711.81,0.93,mandarin/train/A08/A08_00471
train/mandarin/A08,713.05,1.65,mandarin/train/A08/A08_00472
train/mandarin/A08,714.86,1.5,mandarin/train/A08/A08_00473
train/mandarin/A08,716.6,0.93,mandarin/train/A08/A08_00474
train/mandarin/A08,718.83,0.91,mandarin/train/A08/A08_00476
train/mandarin/A08,719.93,2.02,mandarin/train/A08/A08_00477
train/mandarin/A08,721.98,0.69,mandarin/train/A08/A08_00478
train/mandarin/A08,722.76,0.88,mandarin/train/A08/A08_00479
train/mandarin/A08,724.05,1.49,mandarin/train/A08/A08_00480
train/mandarin/A08,725.57,1.04,mandarin/train/A08/A08_00481
train/mandarin/A08,727.72,1.44,mandarin/train/A08/A08_00483
train/mandarin/A08,729.2,0.73,mandarin/train/A08/A08_00484
train/mandarin/A08,730.29,1.89,mandarin/train/A08/A08_00485
train/mandarin/A08,732.62,1.32,mandarin/train/A08/A08_00486
train/mandarin/A08,733.97,1.79,mandarin/train/A08/A08_00487
train/mandarin/A08,736.2,1.22,mandarin/train/A08/A08_00488
train/mandarin/A08,737.52,0.76,mandarin/train/A08/A08_00489
train/mandarin/A08,738.72,0.68,mandarin/train/A08/A08_00490
train/mandarin/A08,741.07,1.01,mandarin/train/A08/A08_00492
train/mandarin/A08,742.28,1.82,mandarin/train/A08/A08_00493
train/mandarin/A08,744.41,1.54,mandarin/train/A08/A08_00494
